customerID,tenure,MonthlyCharges,ChurnProbability,RiskSegment,ActualChurn,AnnualRevenue,ExpectedRevenueAtRisk,RetentionPriorityScore,RetentionPriority
4690-LLKUA,17,45.05,0.42183077,Medium,1,540.5999999999999,228.0417160749435,19.003476339578626,High
8650-RHRKE,4,29.65,0.6346762,High,1,355.79999999999995,225.81779837608335,18.818149864673615,High
4332-MUOEZ,20,94.3,0.1981622,Low,0,1131.6,224.24034333229062,18.686695277690887,High
9767-FFLEM,38,69.5,0.26752827,Medium,0,834.0,223.11857360601425,18.593214467167854,High
5213-TWWJU,28,91.0,0.20421873,Low,0,1092.0,223.0068535208702,18.583904460072517,High
2782-LFZVW,11,58.95,0.31286785,Medium,0,707.4000000000001,221.32271713614466,18.443559761345387,High
2672-OJQZP,1,44.75,0.41155165,Medium,0,537.0,221.0032383799553,18.41693653166294,High
2386-OWURY,58,95.3,0.1929008,Low,0,1143.6,220.60136250257491,18.383446875214577,High
1895-QTKDO,1,43.95,0.4168279,Medium,0,527.4000000000001,219.8350277602673,18.31958564668894,High
7851-FLGGQ,1,44.65,0.4020591,Medium,1,535.8,215.42327007651326,17.951939173042774,High
9907-SWKKF,1,25.05,0.7152349,High,1,300.6,214.99960362911227,17.916633635759354,High
2778-OCLGR,24,39.1,0.45684117,Medium,1,469.20000000000005,214.34987733364107,17.86248977780342,High
3018-TFTSU,12,81.7,0.2185484,Low,1,980.4000000000001,214.26485350728038,17.85540445894003,High
1174-FGIFN,28,90.45,0.19651772,Low,0,1085.4,213.3003341764212,17.775027848035098,High
0363-QJVFX,32,108.15,0.16415796,Low,1,1297.8000000000002,213.04419638514523,17.753683032095434,High
4256-ZWTZI,5,51.0,0.34722248,Medium,0,612.0,212.50015604496002,17.708346337080002,High
0015-UOCOJ,7,48.2,0.3666552,Medium,0,578.4000000000001,212.07336809635166,17.672780674695968,High
0013-MHZWF,9,69.4,0.25351104,Medium,0,832.8000000000001,211.12399528026583,17.593666273355485,High
1024-GUALD,1,24.8,0.70879495,High,1,297.6,210.9373775482178,17.578114795684815,High
7398-LXGYX,44,84.8,0.20653339,Low,0,1017.5999999999999,210.16837491989133,17.51403124332428,High
2988-PLAHS,3,69.95,0.24949484,Low,0,839.4000000000001,209.425965115428,17.452163759618998,High
0471-ARVMX,62,104.85,0.16586627,Low,0,1258.1999999999998,208.69294174611565,17.391078478842974,High
6257-RJOHI,4,50.8,0.34153268,Medium,0,609.5999999999999,208.19832015037534,17.34986001253128,High
9700-ISPUP,10,65.5,0.26427275,Medium,0,786.0,207.71838104724884,17.309865087270737,High
7579-OOPEC,2,50.15,0.3445686,Medium,1,601.8,207.36138961315154,17.280115801095963,High
0058-EVZWM,55,89.8,0.19153967,Low,0,1077.6,206.40315377712247,17.200262814760208,High
4419-UJMUS,69,99.35,0.17283818,Low,0,1192.1999999999998,206.05767969489094,17.17147330790758,High
1100-DDVRV,17,49.8,0.34124357,Medium,0,597.5999999999999,203.92715449333187,16.99392954111099,High
1436-ZMJAN,10,67.8,0.2505149,Medium,0,813.5999999999999,203.81891834735868,16.984909862279892,High
1471-GIQKQ,1,49.95,0.33642966,Medium,0,599.4000000000001,201.6559355378151,16.804661294817926,High
7055-HNEOJ,3,55.8,0.29888514,Medium,0,669.5999999999999,200.13348762989042,16.677790635824202,High
3865-ZYKAD,69,84.9,0.19526407,Low,0,1018.8000000000001,198.93503576517105,16.577919647097588,High
1169-WCVAK,19,88.8,0.18663777,Low,0,1065.6,198.88121209144592,16.573434340953828,High
3466-WAESX,16,69.1,0.23901181,Low,0,829.1999999999999,198.18859221339224,16.515716017782687,High
9661-MHUMO,1,49.25,0.3351558,Medium,1,591.0,198.07708659768105,16.506423883140087,High
8840-DQLGN,35,100.5,0.16251493,Low,1,1206.0,195.99299955368042,16.3327499628067,High
7879-CGSFV,55,100.9,0.16085625,Low,0,1210.8000000000002,194.76474380493167,16.230395317077637,High
2309-OSFEU,10,33.9,0.47373962,Medium,1,406.79999999999995,192.71727905273434,16.059773254394532,High
2391-SOORI,4,49.35,0.32500562,Medium,1,592.2,192.46832858920098,16.039027382433414,High
5360-LJCNJ,71,105.15,0.15037909,Low,0,1261.8000000000002,189.74833765625957,15.812361471354961,High
5759-RCVCB,3,35.2,0.44858453,Medium,1,422.40000000000003,189.48210411071778,15.790175342559817,High
3325-FUYCG,28,106.1,0.14834172,Low,1,1273.1999999999998,188.86867196559902,15.739055997133255,High
2480-SQIOB,4,44.8,0.3504581,Medium,0,537.5999999999999,188.40626678466793,15.700522232055663,High
1310-QRITU,18,50.3,0.31196082,Medium,0,603.5999999999999,188.29954876899717,15.691629064083099,High
6198-PNNSZ,56,109.8,0.14282258,Low,0,1317.6,188.18302949666975,15.68191912472248,High
1936-UAFEH,68,110.25,0.14204195,Low,0,1323.0,187.9215017259121,15.660125143826008,High
6825-UYPFK,23,75.6,0.2055187,Low,1,907.1999999999999,186.44655804634093,15.53721317052841,High
8190-ZTQFB,41,51.35,0.30227405,Medium,0,616.2,186.26126857995988,15.521772381663324,High
1541-ETJZO,1,62.05,0.24799614,Low,1,744.5999999999999,184.65792327225205,15.388160272687673,High
5469-CTCWN,61,106.0,0.1434143,Low,1,1272.0,182.4229942560196,15.201916188001633,High
4640-UHDOS,13,55.95,0.27101836,Medium,1,671.4000000000001,181.9617242753506,15.163477022945882,High
0365-TRTPY,37,91.2,0.16495332,Low,0,1094.4,180.52491474151614,15.043742895126343,High
9572-WUKSB,3,29.9,0.5027387,High,0,358.79999999999995,180.3826506614685,15.031887555122374,High
7876-BEUTG,15,48.8,0.30737895,Medium,0,585.5999999999999,180.00111179351805,15.000092649459837,High
9381-NDKME,24,40.65,0.3680641,Medium,1,487.79999999999995,179.54167066812514,14.96180588901043,High
1205-WNWPJ,7,59.5,0.25119987,Medium,1,714.0,179.35670810937881,14.946392342448235,High
8805-JNRAZ,2,49.2,0.30330756,Medium,0,590.4000000000001,179.07278523445132,14.922732102870942,High
6317-YPKDH,1,29.95,0.49694285,Medium,1,359.4,178.60125955939293,14.883438296616077,High
5480-HPRRX,3,25.3,0.588276,High,1,303.6,178.60060229301453,14.883383524417878,High
0778-NELLA,9,34.7,0.42735824,Medium,1,416.40000000000003,177.95197108983996,14.829330924153329,High
7919-ZODZZ,10,65.9,0.22391485,Low,0,790.8000000000001,177.07186083197595,14.755988402664663,High
3604-WLABM,10,54.25,0.27158707,Medium,0,651.0,176.80318504571915,14.733598753809929,High
3331-HQDTW,34,109.8,0.13302276,Low,1,1317.6,175.27078249454496,14.605898541212081,High
4570-QHXHL,9,43.75,0.3333681,Medium,0,525.0,175.01824870705605,14.584854058921337,High
1492-QGCLU,53,85.7,0.16983679,Low,0,1028.4,174.6601541876793,14.555012848973275,High
5630-AHZIL,3,64.5,0.2250799,Low,0,774.0,174.21183800697327,14.517653167247772,High
1261-FWTTE,23,34.65,0.41755,Medium,0,415.79999999999995,173.61728898882865,14.468107415735721,High
7572-KPVKK,62,104.05,0.13882804,Low,0,1248.6,173.34068970680235,14.445057475566864,High
8623-ULFNQ,26,66.05,0.2183117,Low,0,792.5999999999999,173.03385123610494,14.419487603008747,High
8450-JOVAH,2,56.7,0.25309402,Medium,1,680.4000000000001,172.2051695108414,14.350430792570116,High
0870-VEMYL,5,53.85,0.26503685,Medium,1,646.2,171.26681322455408,14.272234435379506,High
6270-OMFIW,60,94.4,0.15034819,Low,1,1132.8000000000002,170.3144256591797,14.192868804931642,High
3313-QKNKB,59,85.55,0.16532531,Low,1,1026.6,169.7229671537876,14.143580596148967,High
7803-XOCCZ,52,84.05,0.16802704,Low,0,1008.5999999999999,169.4720759153366,14.122672992944716,High
7623-TRNQN,1,49.9,0.28228727,Medium,1,598.8,169.0336171746254,14.086134764552115,High
2659-VXMWZ,67,111.3,0.12569362,Low,1,1335.6,167.8763978719711,13.98969982266426,High
5600-PDUJF,6,49.5,0.28230268,Medium,0,594.0,167.68779051303864,13.97398254275322,High
1575-KRZZE,4,55.2,0.2527215,Medium,0,662.4000000000001,167.40271396636965,13.950226163864137,High
8495-PRWFH,42,55.65,0.25007248,Medium,0,667.8,166.9984016418457,13.916533470153809,High
9544-PYPSJ,62,96.1,0.14465801,Low,0,1153.1999999999998,166.81962195038793,13.90163516253233,High
2108-YKQTY,4,50.7,0.273788,Medium,1,608.4000000000001,166.57262231111528,13.881051859259607,High
0431-APWVY,28,90.1,0.15405619,Low,1,1081.1999999999998,166.565554189682,13.880462849140166,High
8166-ORCHU,33,93.55,0.14827132,Low,0,1122.6,166.4493863582611,13.870782196521759,High
4468-YDOVK,5,48.65,0.2850436,Medium,0,583.8,166.40845205783842,13.86737100481987,High
9844-FELAJ,70,107.9,0.12837327,Low,0,1294.8000000000002,166.21770386695863,13.851475322246552,High
2432-TFSMK,18,89.6,0.15439075,Low,0,1075.1999999999998,166.00093688964841,13.833411407470702,High
4190-MFLUW,10,55.2,0.2501601,Medium,1,662.4000000000001,165.70604896545413,13.808837413787842,High
6473-ULUHT,16,84.9,0.16042142,Low,0,1018.8000000000001,163.4373387873173,13.61977823227644,High
4226-KKDON,8,66.65,0.20337881,Low,0,799.8000000000001,162.66237342059614,13.555197785049678,High
6158-HDPXZ,1,25.35,0.5342701,High,0,304.20000000000005,162.52496677637103,13.54374723136425,High
9638-JIQYA,2,24.9,0.5408774,High,0,298.79999999999995,161.6141676664352,13.467847305536269,High
4905-JEFDW,11,41.6,0.32336026,Medium,1,499.20000000000005,161.421443939209,13.451786994934082,High
8671-KKKOS,46,45.55,0.2903633,Medium,0,546.5999999999999,158.7125862121582,13.226048851013182,High
2257-BOVXD,14,66.6,0.19851299,Low,0,799.1999999999999,158.65157865285872,13.220964887738226,High
6297-NOOPG,70,110.5,0.11951578,Low,0,1326.0,158.47791981697083,13.206493318080902,High
7124-UGSUR,61,104.4,0.12540455,Low,1,1252.8000000000002,157.10682227611545,13.092235189676286,High
2606-RMDHZ,6,30.5,0.42767304,Medium,1,366.0,156.52833330631256,13.044027775526047,High
1335-NTIUC,9,24.95,0.52168447,High,0,299.4,156.19232965707778,13.016027471423149,High
0048-LUMLS,37,91.2,0.14161153,Low,0,1094.4,154.97965993881226,12.914971661567689,High
9089-UOWJG,12,58.35,0.220718,Low,0,700.2,154.5467410504818,12.87889508754015,High
9107-UKCKY,61,79.8,0.16067073,Low,0,957.5999999999999,153.8582886457443,12.821524053812027,High
8849-GYOKR,54,106.55,0.120177396,Low,1,1278.6,153.65881806761024,12.804901505634188,High
8089-UZWLX,71,104.05,0.1223244,Low,0,1248.6,152.73424540311098,12.72785378359258,High
3639-XJHKQ,19,60.6,0.20960169,Low,0,727.2,152.42234562635423,12.701862135529518,High
2087-QAREY,22,54.7,0.23213257,Low,0,656.4000000000001,152.37181826233865,12.697651521861554,High
4672-FOTSD,12,67.25,0.18851176,Low,0,807.0,152.12898954749107,12.677415795624256,High
4184-VODJZ,63,91.35,0.13870096,Low,0,1096.1999999999998,152.04399461746215,12.670332884788513,High
2798-NYLMZ,71,108.55,0.11665601,Low,0,1302.6,151.95612231642008,12.663010193035007,High
6834-NXDCA,13,23.9,0.52888745,High,1,286.79999999999995,151.68492085933684,12.640410071611404,High
0742-MOABM,4,50.05,0.25219408,Medium,1,600.5999999999999,151.4677625119686,12.62231354266405,High
9909-DFRJA,26,95.85,0.13162588,Low,0,1150.1999999999998,151.396082380414,12.616340198367833,High
1809-DMJHQ,5,46.0,0.27359012,Medium,1,552.0,151.02174496650696,12.58514541387558,High
4402-FTBXC,54,89.8,0.13969861,Low,0,1077.6,150.53922182321548,12.544935151934624,High
9402-ROUMJ,67,100.25,0.12469412,Low,0,1203.0,150.00702204555273,12.500585170462728,High
9227-LUNBG,1,24.6,0.5079728,High,1,295.20000000000005,149.95356373786927,12.496130311489106,High
9481-SFCQY,14,59.8,0.20790361,Low,0,717.5999999999999,149.19162958860394,12.432635799050331,High
7395-XWZOY,20,55.0,0.22553854,Low,0,660.0,148.85543435811996,12.40461952984333,High
7669-LCRSD,12,56.3,0.2201744,Low,0,675.5999999999999,148.7498259902,12.39581883251667,High
7663-CUXZB,59,113.75,0.108281694,Low,0,1365.0,147.80451279133558,12.317042732611299,High
8158-WPEZG,11,35.65,0.3436674,Medium,0,427.79999999999995,147.0209085702896,12.251742380857467,High
1110-KYLGQ,63,108.25,0.11260544,Low,0,1299.0,146.27446348965168,12.18953862413764,High
6968-MHOMU,58,45.0,0.27079573,Medium,0,540.0,146.22969567775726,12.185807973146439,High
6366-XIVKZ,13,63.15,0.19225365,Low,0,757.8,145.68981539011,12.140817949175835,High
4695-VADHF,18,57.45,0.21111247,Low,1,689.4000000000001,145.5409364283085,12.128411369025708,High
6854-EXGSF,8,65.5,0.18490596,Low,0,786.0,145.33608546853065,12.111340455710888,High
4700-UBQMV,21,75.9,0.15904692,Low,0,910.8000000000001,144.8599330544472,12.071661087870599,High
5574-NXZIU,63,109.2,0.11053811,Low,0,1310.4,144.84913952350618,12.070761626958847,High
9033-EOXWV,12,74.05,0.16206776,Low,1,888.5999999999999,144.01340803205966,12.001117336004972,High
2001-EWBQU,60,104.7,0.11454389,Low,0,1256.4,143.91294646561147,11.992745538800955,High
5014-WUQMG,47,96.1,0.12362895,Low,0,1153.1999999999998,142.5689069956541,11.88074224963784,High
1150-WFARN,67,108.75,0.10793237,Low,1,1305.0,140.85173819214106,11.737644849345088,High
8433-WPJTV,65,103.9,0.11288613,Low,0,1246.8000000000002,140.74642789363864,11.728868991136551,High
5949-HGVJL,26,73.05,0.15987152,Low,0,876.5999999999999,140.1433732151985,11.678614434599876,High
6483-OATDN,8,51.3,0.22726871,Low,0,615.5999999999999,139.90661832690236,11.6588848605752,High
5482-NUPNA,4,60.4,0.19262561,Low,1,724.8,139.615043592453,11.63458696603775,High
9103-TCIHJ,15,55.7,0.20698465,Low,1,668.4000000000001,138.3485427796841,11.529045231640339,High
2195-VVRJF,18,59.1,0.19501618,Low,0,709.2,138.3054716706276,11.5254559725523,High
9701-CDXHR,51,69.15,0.16556022,Low,0,829.8000000000001,137.38186699748042,11.4484889164567,High
5186-EJEGL,9,69.5,0.16378379,Low,0,834.0,136.59567975997925,11.382973313331604,High
5351-QESIO,1,24.2,0.4693374,Medium,0,290.4,136.29558205604553,11.357965171337128,High
3179-GBRWV,21,64.95,0.1747674,Low,0,779.4000000000001,136.21371529698374,11.35114294141531,High
3982-XWFZQ,42,50.25,0.22528446,Low,1,603.0,135.84652769565582,11.320543974637985,High
0665-XHDJU,72,99.4,0.113687135,Low,0,1192.8000000000002,135.6060149610043,11.300501246750356,High
0661-KBKPA,53,78.75,0.14225766,Low,0,945.0,134.43348929286003,11.202790774405003,High
6543-CPZMK,9,29.95,0.37402013,Medium,1,359.4,134.42283452153205,11.201902876794337,High
0516-OOHAR,28,100.35,0.111183,Low,0,1204.1999999999998,133.88657172024247,11.157214310020208,High
5438-QMDDL,19,59.8,0.18621497,Low,0,717.5999999999999,133.6278614401817,11.135655120015144,High
8985-OOPOS,1,74.1,0.14818285,Low,0,889.1999999999999,131.7641938269138,10.980349485576152,High
9327-QSDED,8,43.55,0.25117335,Medium,0,522.5999999999999,131.26319126486777,10.938599272072315,High
3523-QRQLL,22,69.5,0.15729721,Low,1,834.0,131.1858722269535,10.932156018912792,High
2369-FEVNO,1,19.9,0.5474688,High,0,238.79999999999998,130.73554501533508,10.894628751277923,High
9972-VAFJJ,53,94.0,0.115525804,Low,0,1128.0,130.3131074309349,10.859425619244576,High
8993-PHFWD,3,25.25,0.42731732,Medium,1,303.0,129.4771483540535,10.789762362837791,High
4377-VDHYI,32,90.8,0.11878223,Low,0,1089.6,129.4251175045967,10.785426458716392,High
9138-EFSMO,26,78.95,0.13632952,Low,0,947.4000000000001,129.15858418643475,10.763215348869563,High
7410-KTVFV,18,49.55,0.21715772,Low,1,594.5999999999999,129.12198121547698,10.760165101289749,High
2748-MYRVK,63,99.9,0.107403964,Low,1,1198.8000000000002,128.75587180852892,10.729655984044076,High
2155-AMQRX,28,54.9,0.19496274,Low,0,658.8,128.44145307540893,10.703454422950744,High
7130-CTCUS,16,54.55,0.19620001,Low,0,654.5999999999999,128.43252861499784,10.702710717916489,High
4489-SNOJF,35,72.25,0.14756522,Low,1,867.0,127.93904212117195,10.661586843430996,High
3787-TRIAL,21,26.05,0.4077236,Medium,0,312.6,127.45439912080765,10.62119992673397,High
4075-JFPGR,51,93.5,0.113575794,Low,0,1122.0,127.43204064667225,10.61933672055602,High
2770-NSVDG,24,29.1,0.3632307,Medium,0,349.20000000000005,126.8401622772217,10.570013523101807,High
9163-GHAYE,15,48.85,0.21578741,Low,0,586.2,126.49458017349244,10.541215014457704,High
1848-LBZHY,7,50.3,0.20919055,Low,0,603.5999999999999,126.26741445064543,10.522284537553787,High
9629-NHXFW,1,19.4,0.538082,High,0,232.79999999999998,125.26549043655395,10.438790869712829,High
5524-KHNJP,33,74.75,0.13946125,Low,0,897.0,125.09674045443535,10.424728371202946,High
2019-HDCZY,63,102.6,0.10160205,Low,0,1231.1999999999998,125.09244110584257,10.424370092153548,High
5949-EBSQK,4,61.45,0.16929229,Low,1,737.4000000000001,124.83613172471524,10.403010977059603,High
9308-ANMVE,47,55.3,0.18623221,Low,0,663.5999999999999,123.58369402885435,10.298641169071198,High
3237-AJGEH,3,31.0,0.32956594,Medium,1,372.0,122.59853053092957,10.216544210910797,High
0297-RBCSG,19,65.35,0.1558028,Low,0,784.1999999999999,122.18055674135684,10.181713061779737,High
3442-ZHHCC,68,76.9,0.132092,Low,0,922.8000000000001,121.89449672698976,10.157874727249146,High
6542-LWGXJ,3,25.0,0.40486547,Medium,0,300.0,121.45964205265045,10.121636837720871,High
6898-MDLZW,12,53.75,0.18820058,Low,0,645.0,121.38937287032604,10.11578107252717,High
1465-LNTLJ,8,64.4,0.1558477,Low,0,772.8000000000001,120.4391013622284,10.0365917801857,High
5236-PERKL,57,112.95,0.08877363,Low,1,1355.4,120.32377886027099,10.026981571689248,High
1816-FLZDK,1,29.15,0.34366417,Medium,0,349.79999999999995,120.21372642517089,10.017810535430907,High
9822-BIIGN,53,71.85,0.13941048,Low,0,862.1999999999999,120.19971659481524,10.016643049567937,High
9143-CANJF,24,55.15,0.18103205,Low,0,661.8,119.80700848996638,9.983917374163866,High
9378-FXTIZ,54,70.15,0.14196464,Low,1,841.8000000000001,119.50583748221398,9.9588197901845,High
7159-NOKYQ,67,93.15,0.10669471,Low,0,1117.8000000000002,119.26335045397283,9.93861253783107,Medium
9139-WQQDY,49,100.45,0.09867117,Low,1,1205.4,118.9382260143757,9.911518834531307,Medium
0106-UGRDO,69,116.0,0.08531893,Low,0,1392.0,118.76395118236542,9.896995931863785,Medium
3339-EAQNV,72,97.25,0.10116198,Low,0,1167.0,118.05602965503931,9.838002471253276,Medium
2368-GAKKQ,70,113.65,0.08641538,Low,0,1363.8000000000002,117.85329557061198,9.821107964217664,Medium
6429-SHBCB,19,69.6,0.1402748,Low,0,835.1999999999999,117.15750703811645,9.763125586509704,Medium
6654-QGBZZ,1,19.9,0.48717117,Medium,0,238.79999999999998,116.3364761352539,9.69470634460449,Medium
2692-PFYTJ,1,25.75,0.37300667,Medium,0,309.0,115.25906154513359,9.6049217954278,Medium
7054-ENNGU,9,50.85,0.18803492,Low,0,610.2,114.73890933394433,9.561575777828693,Medium
6770-XUAGN,1,21.0,0.4541618,Medium,1,252.0,114.44877183437347,9.537397652864456,Medium
2828-SLQPF,19,45.0,0.20836057,Low,0,540.0,112.51470655202866,9.376225546002388,Medium
4501-UYKBC,46,69.1,0.13564342,Low,0,829.1999999999999,112.47552602291107,9.372960501909255,Medium
2294-DMMUS,62,70.45,0.13304073,Low,0,845.4000000000001,112.47262991666796,9.372719159722328,Medium
8930-XOTDP,18,55.95,0.16409151,Low,0,671.4000000000001,110.17104153335096,9.180920127779245,Medium
1136-XGEQU,50,84.15,0.10906759,Low,0,1009.8000000000001,110.13645141720772,9.178037618100644,Medium
6497-TILVL,7,50.7,0.18063812,Low,0,608.4000000000001,109.90023195147516,9.15835266262293,Medium
1240-KNSEZ,1,20.1,0.4496319,Medium,1,241.20000000000002,108.45121418237687,9.037601181864739,Medium
2165-VOEGB,46,105.2,0.08583764,Low,1,1262.4,108.36143656969071,9.030119714140893,Medium
0719-SYFRB,12,61.65,0.14619131,Low,1,739.8,108.15233399569988,9.012694499641656,Medium
4378-MYPGO,68,105.25,0.08530876,Low,0,1263.0,107.74496439099312,8.97874703258276,Medium
5136-RGMZO,31,71.05,0.124756336,Low,0,852.5999999999999,106.36725225448608,8.86393768787384,Medium
5198-EFNBM,57,90.65,0.0977769,Low,0,1087.8000000000002,106.361708830297,8.863475735858083,Medium
6797-LNAQX,70,98.3,0.089914866,Low,1,1179.6,106.06357568800449,8.838631307333708,Medium
0440-UEDAI,53,94.45,0.093563154,Low,0,1133.4,106.04447912871838,8.837039927393198,Medium
3324-OIRTO,71,104.65,0.0844168,Low,0,1255.8000000000002,106.01061649471522,8.834218041226269,Medium
5445-PZWGX,62,102.0,0.08657322,Low,1,1224.0,105.96562224626541,8.830468520522118,Medium
8455-HIRAQ,8,44.45,0.19825006,Low,0,533.4000000000001,105.74657950401308,8.812214958667756,Medium
2955-PSXOE,1,20.2,0.43323633,Medium,1,242.39999999999998,105.0164865732193,8.751373881101609,Medium
0701-TJSEF,9,68.25,0.12755787,Low,0,819.0,104.46989858150482,8.705824881792068,Medium
6993-YCOBK,60,110.6,0.077867076,Low,0,1327.1999999999998,103.34518300294874,8.612098583579064,Medium
1097-FSPVW,42,54.55,0.15758532,Low,0,654.5999999999999,103.15535234212874,8.596279361844063,Medium
2446-ZKVAF,18,56.8,0.15090707,Low,0,681.5999999999999,102.85825853347777,8.571521544456482,Medium
8970-ANWXO,23,73.75,0.115852,Low,0,885.0,102.5290185213089,8.544084876775742,Medium
0668-OGMHD,21,28.5,0.29846606,Medium,0,342.0,102.07539135217667,8.506282612681389,Medium
4701-MLJPN,31,55.25,0.15316726,Low,1,663.0,101.54989515244961,8.462491262704134,Medium
4304-TSPVK,68,114.9,0.073633604,Low,0,1378.8000000000002,101.52601285278799,8.460501071065664,Medium
0895-LMRSF,23,64.9,0.13011755,Low,0,778.8000000000001,101.33554832339287,8.444629026949407,Medium
7426-WEIJX,60,80.95,0.10407273,Low,0,971.4000000000001,101.09624726325275,8.424687271937728,Medium
2758-RNWXS,35,89.2,0.093739256,Low,0,1070.4,100.33849990367891,8.361541658639908,Medium
0484-FFVBJ,32,64.85,0.1288312,Low,0,778.1999999999999,100.2564342767,8.354702856391668,Medium
6421-SZVEM,28,82.85,0.099426545,Low,0,994.1999999999999,98.84987124055624,8.237489270046353,Medium
9962-BFPDU,1,20.05,0.41023803,Medium,0,240.60000000000002,98.70326943397522,8.225272452831268,Medium
3948-FVVRP,9,54.8,0.1497528,Low,0,657.5999999999999,98.4774384498596,8.206453204154968,Medium
3594-KADLU,3,35.1,0.23372075,Low,0,421.20000000000005,98.4431797385216,8.203598311543464,Medium
3679-XASPY,1,19.45,0.42139333,Medium,0,233.39999999999998,98.35320435762405,8.196100363135338,Medium
1622-HSHSF,1,19.55,0.41799742,Medium,0,234.60000000000002,98.06219469308854,8.171849557757378,Medium
1530-ZTDOZ,49,40.65,0.2002116,Low,0,487.79999999999995,97.66321822106838,8.138601518422364,Medium
4002-BQWPQ,25,81.75,0.09951101,Low,0,981.0,97.62030319869518,8.135025266557932,Medium
6848-YLDFR,58,75.2,0.10702944,Low,0,902.4000000000001,96.58336486816407,8.048613739013673,Medium
9405-GPBBG,64,110.5,0.07277069,Low,0,1326.0,96.49393813312054,8.041161511093378,Medium
7789-CRUVC,61,94.2,0.08521253,Low,0,1130.4,96.32424244880677,8.027020204067231,Medium
6445-TNRXS,68,114.7,0.06995946,Low,0,1376.4,96.29220306873322,8.024350255727768,Medium
1493-AMTIE,1,20.2,0.39711267,Medium,1,242.39999999999998,96.26011061668395,8.021675884723663,Medium
6734-FQAJX,67,105.05,0.075513005,Low,0,1260.6,95.19169442653656,7.9326412022113795,Medium
4323-SADQS,7,34.5,0.22652416,Low,1,414.0,93.78100195527077,7.815083496272564,Medium
9820-RMCQV,11,48.55,0.16040944,Low,1,582.5999999999999,93.45453719794749,7.787878099828958,Medium
5671-RQRLP,70,75.65,0.10274537,Low,0,907.8000000000001,93.27224604785442,7.772687170654536,Medium
7690-KPNCU,64,73.05,0.10621161,Low,0,876.5999999999999,93.10509744733571,7.75875812061131,Medium
4892-VLANZ,1,19.8,0.38761202,Medium,1,237.60000000000002,92.09661476612092,7.674717897176743,Medium
6890-PFRQX,18,69.5,0.11037621,Low,0,834.0,92.0537583231926,7.671146526932716,Medium
1852-XEMDW,22,65.05,0.11770337,Low,0,780.5999999999999,91.87925120741127,7.656604267284274,Medium
5951-AOFIH,33,66.4,0.11510267,Low,0,796.8000000000001,91.71380832195283,7.642817360162736,Medium
9115-YQHGA,40,51.1,0.14925854,Low,0,613.2,91.52533616423608,7.627111347019673,Medium
5514-YQENT,41,111.15,0.06814398,Low,0,1333.8000000000002,90.8904388099909,7.574203234165907,Medium
4785-QRJHC,46,59.9,0.12533282,Low,1,718.8,90.08922917246818,7.507435764372349,Medium
6682-QJDGB,40,55.25,0.13581002,Low,1,663.0,90.04204165935516,7.50350347161293,Medium
7233-IOQNP,43,34.0,0.22027346,Low,0,408.0,89.87157368659973,7.489297807216644,Medium
4524-QCSSM,26,44.65,0.16745359,Low,0,535.8,89.72163194417952,7.476802662014961,Medium
1131-SUEKT,61,98.45,0.07583983,Low,0,1181.4,89.5971780270338,7.466431502252817,Medium
2323-ARSVR,67,111.05,0.067185216,Low,0,1332.6,89.53101837784051,7.460918198153377,Medium
3487-EARAT,70,74.1,0.100651786,Low,0,889.1999999999999,89.49956787228584,7.458297322690487,Medium
0254-KCJGT,52,81.4,0.09162401,Low,0,976.8000000000001,89.49832967519761,7.458194139599801,Medium
7629-WIXZF,7,59.1,0.12457252,Low,0,709.2,88.34683326780797,7.3622361056506636,Medium
6286-SUUWT,1,19.95,0.36730057,Medium,0,239.39999999999998,87.93175646066665,7.3276463717222216,Medium
5766-ZJYBB,1,19.4,0.3746413,Medium,1,232.79999999999998,87.21649446487426,7.268041205406188,Medium
7691-XVTZH,68,89.95,0.08032212,Low,0,1079.4,86.69969267249108,7.224974389374256,Medium
5533-RJFTJ,49,30.2,0.23683715,Low,0,362.4,85.82978267669677,7.152481889724731,Medium
1559-DTODC,19,25.15,0.28416887,Medium,0,301.79999999999995,85.76216474175452,7.146847061812878,Medium
3413-CSSTH,41,55.7,0.12817667,Low,0,668.4000000000001,85.67328906655312,7.139440755546094,Medium
9330-VOFSZ,60,110.8,0.064148456,Low,0,1329.6,85.2917869091034,7.1076489090919495,Medium
4013-GUXND,1,20.8,0.3408541,Medium,0,249.60000000000002,85.07718544006349,7.089765453338623,Medium
9565-JSNFM,38,70.45,0.100350775,Low,1,845.4000000000001,84.83654503673316,7.069712086394429,Medium
2250-IVBWA,64,81.05,0.086892426,Low,0,972.5999999999999,84.5115735411644,7.042631128430366,Medium
8749-CLJXC,1,20.05,0.35121897,Medium,0,240.60000000000002,84.5032838523388,7.041940321028233,Medium
7654-YWJUF,43,84.25,0.08319076,Low,0,1011.0,84.1058598831296,7.008821656927466,Medium
2746-DIJLO,41,56.3,0.12447513,Low,0,675.5999999999999,84.09539711773394,7.007949759811162,Medium
9128-CPXKI,59,95.8,0.072682925,Low,0,1149.6,83.5562900841236,6.963024173676968,Medium
3780-DDGSE,35,76.05,0.09152666,Low,0,912.5999999999999,83.52722749114035,6.960602290928364,Medium
2212-LYASK,27,45.85,0.15092152,Low,0,550.2,83.03702226877213,6.91975185573101,Medium
